different digits: 272255

<digits> <times>
b'2233' 22
b'881124' 22
b'866' 22
b'740' 22
b'881208' 22
b'259758' 22
b'351' 22
b'532' 22
b'110011' 22
b'315315' 22
b'760' 22
b'1564335' 22
b'8008' 22
b'991' 22
b'680' 22
b'841128' 22
b'081' 22
b'335' 22
b'1920' 22
b'19871015' 22
b'0730' 22
b'774' 22
b'198722' 22
b'881215' 22
b'00123' 22
b'911119' 22
b'881223' 22
b'905' 22
b'19890303' 22
b'3141592' 22
b'890613' 22
b'781123' 22
b'2589' 22
b'19881201' 22
b'19891201' 22
b'871212' 22
b'19871119' 22
b'353' 22
b'334433' 22
b'19891025' 22
b'100786' 22
b'19891130' 21
b'887' 21
b'19881226' 21
b'1314179' 21
b'871129' 21
b'951357' 21
b'111333' 21
b'8811' 21
b'881211' 21
b'3166' 21
b'19880319' 21
b'0604' 21
b'861102' 21
b'891028' 21
b'890304' 21
b'99999999' 21
b'871' 21
b'147896325' 21
b'1357924680' 21
b'037' 21
b'0753' 21
b'398' 21
b'783' 21
b'8246' 21
b'8080' 21
b'0898' 21
b'881210' 21
b'19871010' 21
b'346' 21
b'880701' 21
b'861212' 21
b'8802667' 21
b'452' 21
b'198410' 21
b'773' 21
b'198625' 21
b'633' 21
b'1989117' 21
b'871016' 21
b'19881212' 21
b'19881118' 21
b'198814' 21
b'2211' 21
b'881002' 21
b'1350' 21
b'521241' 21
b'19881025' 21
b'243' 21
b'19881005' 21
b'1956' 21
b'871225' 21
b'123159' 21
b'871204' 21
b'634' 21
b'9090' 21
b'0791' 21
b'19890104' 21
b'453' 21
b'891017' 21
b'338' 21
b'22222222' 21
b'74520' 21
b'343' 21
b'652' 21
b'19871025' 21
b'026' 21
b'1987113' 21
b'198891' 21
b'880929' 21
b'8818' 21
b'821020' 21
b'123580' 21
b'785' 21
b'465' 21
b'1987521' 21
b'369258147' 21
b'556' 21
b'901016' 21
b'19881001' 21
b'851012' 21
b'9420' 21
b'881127' 21
b'5156' 21
b'188452' 21
b'19891124' 21
b'566' 21
b'282' 21
b'741963' 21
b'19890818' 21
b'8002' 21
b'19881125' 21
b'1988126' 21
b'563' 21
b'354' 21
b'19881028' 21
b'59421' 21
b'19891023' 21
b'19871014' 21
b'19871114' 21
b'12345679' 21
b'547' 21
b'298' 21
b'614107' 21
b'19891223' 20
b'111213' 20
b'0429' 20
b'0755' 20
b'821025' 20
b'185' 20
b'293' 20
b'33333333' 20
b'3838' 20
b'198799' 20
b'7472' 20
b'499' 20
b'131991' 20
b'615243' 20
b'880928' 20
b'055' 20
b'985211' 20
b'801221' 20
b'19871116' 20
b'74108520' 20
b'1987624' 20
b'880625' 20
b'836' 20
b'5131420' 20
b'19871017' 20
b'987321' 20
b'1988117' 20
b'881214' 20
b'19881008' 20
b'708' 20
b'3396815' 20
b'19891021' 20
b'881008' 20
b'878' 20
b'198616' 20
b'581' 20
b'561' 20
b'089' 20
b'871123' 20
b'19840307' 20
b'09876' 20
b'0325021' 20
b'7456' 20
b'630929' 20
b'1988525' 20
b'871207' 20
b'454545' 20
b'865' 20
b'198988' 20
b'154' 20
b'19881111' 20
b'871010' 20
b'393' 20
b'19871128' 20
b'19880512' 20
b'3141592653' 20
b'918918' 20
b'062' 20
b'19890629' 20
b'8384' 20
b'0754' 20
b'14789632' 20
b'775852' 20
b'870621' 20
b'071' 20
b'1988911' 20
b'776' 20
b'885' 20
b'901028' 20
b'881218' 20
b'19870108' 20
b'702' 20
b'19871126' 20
b'1988520' 20
b'874' 20
b'153624' 20
b'851122' 20
b'161' 20
b'520134' 20
b'19881220' 20
b'38324' 20
b'101495' 20
b'821121' 20
b'755' 20
b'879' 20
b'198761' 20
b'19890204' 20
b'19890912' 20
b'19890927' 20
b'67262083' 20
b'19881016' 20
b'875' 20
b'073' 20
b'19871218' 20
b'1245' 20
b'383' 20
b'1987121' 20
b'100000' 20
b'880229' 20
b'198617' 20
b'580230' 20
b'19881122' 20
b'19881228' 20
b'1989114' 20
b'685' 20
b'8803206' 20
b'19891225' 20
b'198926' 20
b'1478' 20
b'2099' 20
b'675' 20
b'19890201' 20
b'881110' 20
b'1369' 20
b'19890312' 20
b'457' 20
b'19870310' 20
b'676' 20
b'19900104' 20
b'19891123' 20
b'884838' 20
b'868686' 20
b'900603' 20
b'841211' 20
b'999896' 20
b'890120' 19
b'19891126' 19
b'19870214' 19
b'880426' 19
b'8844' 19
b'19881112' 19
b'1959' 19
b'198601' 19
b'3388' 19
b'585' 19
b'821225' 19
b'861127' 19
b'841024' 19
b'663' 19
b'198813' 19
b'224347' 19
b'19890904' 19
b'969' 19
b'19880911' 19
b'936' 19
b'841002' 19
b'8800' 19
b'19861219' 19
b'904' 19
b'19891229' 19
b'1981128' 19
b'19881206' 19
b'198684' 19
b'1986520' 19
b'27641601' 19
b'198706' 19
b'841120' 19
b'19891120' 19
b'19841010' 19
b'19870312' 19
b'891217' 19
b'889900' 19
b'19890916' 19
b'0558' 19
b'11112222' 19
b'881020' 19
b'257758' 19
b'881125' 19
b'1987626' 19
b'8891' 19
b'841012' 19
b'5121314' 19
b'512512' 19
b'19871121' 19
b'993' 19
b'77521' 19
b'19891228' 19
b'175' 19
b'198791' 19
b'19891008' 19
b'0355' 19
b'198729' 19
b'19881129' 19
b'198736' 19
b'19881003' 19
b'19871201' 19
b'290' 19
b'3385' 19
b'12356' 19
b'19891101' 19
b'513142' 19
b'198921' 19
b'537' 19
b'861023' 19
b'19880916' 19
b'870921' 19
b'406' 19
b'090' 19
b'520184' 19
b'795' 19
b'788' 19
b'891015' 19
b'369963' 19
b'5942' 19
b'509' 19
b'5158' 19
b'063' 19
b'198764' 19
b'5845211314' 19
b'851029' 19
b'1312' 19
b'881004' 19
b'0079' 19
b'733' 19
b'871001' 19
b'223344' 19
b'19881227' 19
b'19891217' 19
b'881120' 19
b'200812' 19
b'841121' 19
b'8088' 19
b'891125' 19
b'244' 19
b'372' 19
b'19861027' 19
b'851' 19
b'19861228' 19
b'000999' 19
b'807' 19
b'014' 19
b'970' 19
b'1987426' 19
b'177' 19
b'19890101' 19
b'841011' 19
b'1954' 19
b'3981717' 19
b'19871123' 19
b'19880808' 19
b'521521521' 19
b'5862255' 19
b'198733' 19
b'2015' 19
b'1986119' 19
b'19890329' 19
b'19861015' 19
b'19881209' 19
b'19871105' 19
b'851127' 19
b'851019' 19
b'24680' 19
b'149' 19
b'738' 19
b'19881101' 19
b'198762' 19
b'126126' 19
b'19880101' 19
b'379' 19
b'895' 19
b'891105' 19
b'19881017' 19
b'066' 19
b'19871221' 19
b'19870119' 19
b'13731053913' 19
b'6822725' 19
b'19880616' 19
b'19861116081' 19
b'1989926' 19
b'455' 19
b'881024' 19
b'1234566' 19
b'19881214' 19
b'19890110' 19
b'19871006' 19
b'13122100' 19
b'540' 19
b'19881128' 19
b'943' 19
b'130327' 19
b'7812' 19
b'84680726' 19
b'553634540' 19
b'880206' 18
b'820820' 18
b'201288' 18
b'198906' 18
b'198899' 18
b'141421' 18
b'7891' 18
b'1988330' 18
b'890405' 18
b'198828' 18
b'198546' 18
b'19870611' 18
b'12347' 18
b'123150' 18
b'19851114' 18
b'361361' 18
b'19880115' 18
b'831020' 18
b'851210' 18
b'735' 18
b'861126' 18
b'123521' 18
b'1988919' 18
b'19870822' 18
b'891022' 18
b'881204' 18
b'881011' 18
b'698' 18
b'1990121' 18
b'19881011' 18
b'19881225' 18
b'433' 18
b'19871101' 18
b'19871129' 18
b'847' 18
b'198112' 18
b'891108' 18
b'871025' 18
b'273' 18
b'1986923' 18
b'01478963' 18
b'2828' 18
b'198715' 18
b'212121' 18
b'995' 18
b'1986117' 18
b'984' 18
b'1254' 18
b'645' 18
b'198892' 18
b'0377' 18
b'881005' 18
b'19891221' 18
b'831215' 18
b'19881012' 18
b'870214' 18
b'521000' 18
b'896' 18
b'966' 18
b'6219937' 18
b'19890928' 18
b'19890102' 18
b'884' 18
b'891010' 18
b'19891019' 18
b'891208' 18
b'1475369' 18
b'841010' 18
b'19880212' 18
b'12530' 18
b'198522' 18
b'20102010' 18
b'870316' 18
b'861021' 18
b'198826' 18
b'19880214' 18
b'556688' 18
b'890928' 18
b'19880909' 18
b'74521' 18
b'821015' 18
b'670' 18
b'19880628' 18
b'19861224' 18
b'19890106' 18
b'8688' 18
b'902' 18
b'19891209' 18
b'851225' 18
b'132456' 18
b'861223' 18
b'860923' 18
b'861210' 18
b'880923' 18
b'19890213' 18
b'19891014' 18
b'890106' 18
b'262' 18
b'8520963' 18
b'19890120' 18
b'0668' 18
b'0229' 18
b'163163' 18
b'520110' 18
b'891226' 18
b'880203' 18
b'305305' 18
b'297' 18
b'198787' 18
b'198922' 18
b'19871118' 18
b'19891015' 18
b'19871016' 18
b'198801' 18
b'19890611' 18
b'519026' 18
b'19851025' 18
b'891118' 18
b'4205' 18
b'891201' 18
b'2010000' 18
b'198861' 18
b'151515' 18
b'042' 18
b'696' 18
b'891130' 18
b'198999' 18
b'018' 18
b'8825' 18
b'891123' 18
b'977' 18
b'1593570' 18
b'801020' 18
b'19881113' 18
b'681' 18
b'2018' 18
b'19861215' 18
b'19891214' 18
b'596' 18
b'198629' 18
b'19890220' 18
b'880917' 18
b'2486' 18
b'1986113' 18
b'880110' 18
b'5627657' 18
b'861010' 18
b'881108' 18
b'520168' 18
b'19881002' 18
b'880925' 18
b'396' 18
b'5271314' 18
b'881217' 18
b'880828' 18
b'19881202' 18
b'850321' 18
b'891215' 18
b'1989222' 18
b'381' 18
b'8858' 18
b'198866' 18
b'8391019' 18
b'19861220' 18
b'880609' 18
b'881224' 18
b'77585210' 18
b'19891024' 18
b'252' 18
b'1988213' 18
b'901222' 18
b'8086' 18
b'19871223' 18
b'19871028' 18
b'852963' 18
b'881014' 18
b'20081105' 18
b'6751761' 18
b'8518' 18
b'20100409' 18
b'45625813' 18
b'19880809' 17
b'831122' 17
b'779' 17
b'850627' 17
b'1988127' 17
b'198913' 17
b'19871206' 17
b'851123' 17
b'0131' 17
b'880518' 17
b'881031' 17
b'1212121' 17
b'881213' 17
b'19891128' 17
b'854' 17
b'821109' 17
b'890213' 17
b'333222' 17
b'0222' 17
b'19880926' 17
b'851211' 17
b'198666' 17
b'198877' 17
b'870612' 17
b'198827' 17
b'19861218' 17
b'3366' 17
b'19880829' 17
b'1987914' 17
b'19861019' 17
b'861216' 17
b'881227' 17
b'19871210' 17
b'488' 17
b'7412' 17
b'391' 17
b'19861011' 17
b'1621' 17
b'1921' 17
b'709' 17
b'8868' 17
b'1989122' 17
b'198808' 17
b'19871023' 17
b'911914' 17
b'8877' 17
b'880525' 17
b'871020' 17
b'198732' 17
b'870625' 17
b'841126' 17
b'861025' 17
b'742' 17
b'19861012' 17
b'19890702' 17
b'363636' 17
b'19870913' 17
b'198943' 17
b'19880516' 17
b'5477887' 17
b'0101001' 17
b'643' 17
b'576' 17
b'880219' 17
b'198875' 17
b'871214' 17
b'19890520' 17
b'198946' 17
b'871022' 17
b'890311' 17
b'855' 17
b'881221' 17
b'881003' 17
b'355' 17
b'19880202' 17
b'191' 17
b'861125' 17
b'19871127' 17
b'19881029' 17
b'880124' 17
b'19871109' 17
b'373' 17
b'769872' 17
b'657' 17
b'987987' 17
b'891020' 17
b'19890501' 17
b'198810' 17
b'890813' 17
b'575' 17
b'19881208' 17
b'881030' 17
b'880921' 17
b'1234578' 17
b'861201' 17
b'890212' 17
b'285' 17
b'890828' 17
b'1573' 17
b'1989119' 17
b'891212' 17
b'1234561' 17
b'19870206' 17
b'871012' 17
b'198708' 17
b'31415926535' 17
b'19890421' 17
b'871023' 17
b'19891017' 17
b'4343' 17
b'19900102' 17
b'1984101' 17
b'19891026' 17
b'12341' 17
b'741258' 17
b'198786' 17
b'850205' 17
b'19880306' 17
b'771' 17
b'1989929' 17
b'225588' 17
b'015' 17
b'19870903' 17
b'017' 17
b'861124' 17
b'19881120' 17
b'466' 17
b'871213' 17
b'1988521' 17
b'891204' 17
b'507' 17
b'321654987' 17
b'1986218' 17
b'5120' 17
b'19880206' 17
b'821016' 17
b'19880712' 17
b'19891007' 17
b'635' 17
b'1987110' 17
b'881104' 17
b'536' 17
b'5251314' 17
b'595' 17
b'1986127' 17
b'5000' 17
b'198600' 17
b'19871022' 17
b'892' 17
b'19890214' 17
b'1232123' 17
b'850' 17
b'841026' 17
b'161616' 17
b'12345678910' 17
b'516888' 17
b'080' 17
b'198691' 17
b'544' 17
b'086' 17
b'101101' 17
b'198919' 17
b'801108' 17
b'871209' 17
b'19891114' 17
b'665' 17
b'495' 17
b'19880525' 17
b'079' 17
b'198696' 17
b'19891112' 17
b'891021' 17
b'848' 17
b'19880818' 17
b'261' 17
b'279' 17
b'4568520' 17
b'811224' 17
b'806' 17
b'199069' 17
b'891120' 17
b'1325' 17
b'2103' 17
b'880820' 17
b'19871122' 17
b'19880410' 17
b'19861010' 17
b'198516' 17
b'3325' 17
b'198510' 17
b'880212' 17
b'19891027' 17
b'870823' 17
b'17951' 17
b'131488' 17
b'19890601' 17
b'244974000' 17
b'198726' 17
b'871228' 17
b'19881102' 17
b'8283' 17
b'880816' 17
b'900206' 17
b'19871102' 17
b'19881222' 17
b'870' 17
b'19891031' 17
b'19891105' 17
b'198838' 17
b'19900110' 17
b'2311' 17
b'838586' 17
b'1989121' 17
b'693' 17
b'362133' 17
b'861020' 17
b'653' 17
b'19881204' 17
b'19881217' 17
b'871119' 17
b'19861001' 17
b'5416' 17
b'870125' 17
b'891008' 17
b'8292877' 17
b'3235365' 17
b'58411' 17
b'7912086' 17
b'721120' 16
b'008300' 16
b'0630' 16
b'1987625' 16
b'19871019' 16
b'650' 16
b'9009' 16
b'5142055' 16
b'110123' 16
b'19880428' 16
b'087' 16
b'198918' 16
b'19841013' 16
b'1987915' 16
b'751' 16
b'801025' 16
b'820227' 16
b'871226' 16
b'4131025' 16
b'781220' 16
b'570' 16
b'439' 16
b'811125' 16
b'789520' 16
b'19890915' 16
b'19890318' 16
b'1986326' 16
b'19881004' 16
b'871019' 16
b'198824' 16
b'19881115' 16
b'19891125' 16
b'3278' 16
b'5207758' 16
b'801010' 16
b'871011' 16
b'4567890' 16
b'19881022' 16
b'1985119' 16
b'891205' 16
b'662' 16
b'162' 16
b'880214' 16
b'871113' 16
b'3232' 16
b'3141592654' 16
b'19880119' 16
b'820119' 16
b'8788' 16
b'658' 16
b'182' 16
b'851121' 16
b'584211314' 16
b'19891003' 16
b'5820' 16
b'9413' 16
b'19861225' 16
b'1989127' 16
b'19861021' 16
b'19890121' 16
b'198765' 16
b'89120' 16
b'1986126' 16
b'1478520' 16
b'871121' 16
b'5354' 16
b'235711' 16
b'890810' 16
b'19890416' 16
b'8765' 16
b'841104' 16
b'20082009' 16
b'831209' 16
b'1987817' 16
b'199018' 16
b'871218' 16
b'344' 16
b'829475' 16
b'19890302' 16
b'763' 16
b'260' 16
b'13572468' 16
b'820118' 16
b'520333' 16
b'198781' 16
b'198421' 16
b'19880812' 16
b'780' 16
b'193' 16
b'881012' 16
b'820316' 16
b'841001' 16
b'851124' 16
b'34416912' 16
b'845' 16
b'0070' 16
b'870827' 16
b'1232' 16
b'871015' 16
b'198845' 16
b'19870928' 16
b'869' 16
b'6699' 16
b'1987825' 16
b'19892008' 16
b'860914' 16
b'894' 16
b'19890816' 16
b'33333' 16
b'890914' 16
b'0594' 16
b'8000' 16
b'870215' 16
b'99270679' 16
b'176' 16
b'891013' 16
b'640' 16
b'841005' 16
b'171' 16
b'655' 16
b'198797' 16
b'19880312' 16
b'886886' 16
b'861226' 16
b'964' 16
b'198966' 16
b'370' 16
b'7788945' 16
b'19870925' 16
b'195' 16
b'1989125' 16
b'1912' 16
b'800423' 16
b'198816' 16
b'880712' 16
b'198700' 16
b'889988' 16
b'19881116' 16
b'1952' 16
b'861208' 16
b'484' 16
b'19880216' 16
b'841017' 16
b'880422' 16
b'19880927' 16
b'784512' 16
b'198927' 16
b'016' 16
b'4367' 16
b'804' 16
b'278' 16
b'734' 16
b'860922' 16
b'520520520' 16
b'1989321' 16
b'8482579' 16
b'1989419' 16
b'1987116' 16
b'870512' 16
b'198622' 16
b'886622' 16
b'811018' 16
b'198934' 16
b'198743' 16
b'213344' 16
b'19871208' 16
b'860462' 16
b'9494' 16
b'198626' 16
b'1990828' 16
b'821023' 16
b'880526' 16
b'860213' 16
b'19891109' 16
b'870114' 16
b'997' 16
b'19880715' 16
b'19890810' 16
b'861026' 16
b'752' 16
b'19890729' 16
b'86519082' 16
b'881207' 16
b'19870904' 16
b'1987415' 16
b'19880928' 16
b'19861214' 16
b'860810' 16
b'198763' 16
b'880528' 16
b'1988315' 16
b'357951' 16
b'19891018' 16
b'933' 16
b'199031' 16
b'880612' 16
b'811226' 16
b'811014' 16
b'19891029' 16
b'860926' 16
b'880517' 16
b'907' 16
b'19881024' 16
b'19890316' 16
b'4123' 16
b'19871213' 16
b'953' 16
b'881222' 16
b'880629' 16
b'870629' 16
b'312188' 16
b'1990730' 16
b'123451' 16
b'890825' 16
b'199088' 16
b'19890623' 16
b'880102' 16
b'8912' 16
b'880915' 16
b'012345' 16
b'2588' 16
b'135791' 16
b'19901218' 16
b'2126132' 16
b'19901012' 16
b'770129' 16
b'557' 16
b'135135' 16
b'758521' 16
b'5248' 16
b'781121' 16
b'89530' 16
b'19891004' 16
b'496' 16
b'1987126' 16
b'7985082' 16
b'123128' 16
b'781' 16
b'13994074833' 16
b'19901011' 16
b'222888' 16
b'1989314' 16
b'1397429' 16
b'114873265' 16
b'19890225' 15
b'0123654' 15
b'861215' 15
b'19890123' 15
b'880217' 15
b'12593' 15
b'891030' 15
b'861227' 15
b'0705' 15
b'123698' 15
b'6466' 15
b'19861016' 15
b'246437' 15
b'131411' 15
b'0575' 15
b'842' 15
b'19881126' 15
b'19890807' 15
b'146' 15
b'19861024' 15
b'19890517' 15
b'19881104' 15
b'1988920' 15
b'880527' 15
b'820120' 15
b'19881221' 15
b'1987127' 15
b'13141314' 15
b'198663' 15
b'573' 15
b'881102' 15
b'19900416' 15
b'649' 15
b'19851127' 15
b'870225' 15
b'19890926' 15
b'198721' 15
b'287' 15
b'3322' 15
b'861120' 15
b'19870807' 15
b'8686' 15
b'19891005' 15
b'19861217' 15
b'821127' 15
b'960' 15
b'19870208' 15
b'805' 15
b'516516' 15
b'19890921' 15
b'198591' 15
b'890821' 15
b'19880828' 15
b'19891117' 15
b'851022' 15
b'132132' 15
b'1260' 15
b'881130' 15
b'821026' 15
b'1987623' 15
b'5214' 15
b'242628' 15
b'19861213' 15
b'198925' 15
b'123666' 15
b'198983' 15
b'851015' 15
b'881027' 15
b'270' 15
b'198741' 15
b'471' 15
b'19861002' 15
b'198423' 15
b'3214' 15
b'1987321' 15
b'5186' 15
b'880128' 15
b'369958' 15
b'821108' 15
b'2008123' 15
b'069' 15
b'562' 15
b'548' 15
b'19880925' 15
b'821028' 15
b'19881207' 15
b'841019' 15
b'112233445566' 15
b'871126' 15
b'870623' 15
b'476' 15
b'7410963' 15
b'198831' 15
b'890217' 15
b'19871002' 15
b'572' 15
b'1989719' 15
b'890922' 15
b'123888' 15
b'217891' 15
b'19871204' 15
b'55555555' 15
b'19890305' 15
b'19861203' 15
b'979' 15
b'821106' 15
b'831219' 15
b'19870210' 15
b'19901118' 15
b'19861009' 15
b'959' 15
b'920228' 15
b'19870625' 15
b'198488' 15
b'861019' 15
b'19900525' 15
b'0719' 15
b'051' 15
b'851113' 15
b'19880814' 15
b'1990119' 15
b'851018' 15
b'19881215' 15
b'1987621' 15
b'19870908' 15
b'1987727' 15
b'1618' 15
b'8611' 15
b'870524' 15
b'811126' 15
b'123568' 15
b'811028' 15
b'811024' 15
b'880421' 15
b'348' 15
b'198602' 15
b'1984123' 15
b'989898' 15
b'861220' 15
b'8829' 15
b'840' 15
b'0099' 15
b'597' 15
b'831130' 15
b'5454' 15
b'19890406' 15
b'687' 15
b'19890510' 15
b'19871110' 15
b'3321' 15
b'890214' 15
b'19871212' 15
b'19890620' 15
b'100100' 15
b'830513' 15
b'192837' 15
b'19890505' 15
b'2234' 15
b'775885' 15
b'198839' 15
b'19891108' 15
b'4520' 15
b'1987629' 15
b'2008521' 15
b'008008' 15
b'871026' 15
b'1748' 15
b'123156' 15
b'534' 15
b'2016' 15
b'301415' 15
b'19880' 15
b'1898' 15
b'123579' 15
b'831120' 15
b'1986111' 15
b'3158' 15
b'19850525' 15
b'749' 15
b'900116' 15
b'832' 15
b'895623' 15
b'821011' 15
b'860' 15
b'931' 15
b'890912' 15
b'821228' 15
b'880714' 15
b'19870912' 15
b'198451' 15
b'5217' 15
b'1689' 15
b'843' 15
b'135565' 15
b'19881108' 15
b'2112' 15
b'19871115' 15
b'19890914' 15
b'198515' 15
b'342' 15
b'881113' 15
b'198718' 15
b'1188' 15
b'0100' 15
b'961' 15
b'099' 15
b'741741' 15
b'1989921' 15
b'1234554321' 15
b'686868' 15
b'52588' 15
b'5198' 15
b'810618' 15
b'3337571' 15
b'19871003' 15
b'880726' 15
b'861228' 15
b'1314527' 15
b'880814' 15
b'1250' 15
b'4545' 15
b'19870518' 15
b'5800' 15
b'1987111' 15
b'072' 15
b'861002' 15
b'198837' 15
b'19870926' 15
b'881015' 15
b'1987210' 15
b'19871220' 15
b'574' 15
b'880511' 15
b'19890705' 15
b'19871030' 15
b'880913' 15
b'19881117' 15
b'2500' 15
b'861028' 15
b'080808' 15
b'19890815' 15
b'445' 15
b'19890827' 15
b'880318' 15
b'880822' 15
b'863125' 15
b'801227' 15
b'19880710' 15
b'334421' 15
b'12121' 15
b'1986917' 15
b'890210' 15
b'2101724' 15
b'19841003' 15
b'19870914' 15
b'198996' 15
b'198773' 15
b'870117' 15
b'0556' 15
b'198972' 15
b'881220' 15
b'19891118' 15
b'199021' 15
b'198110' 15
b'882' 15
b'2312' 15
b'880829' 15
b'198698' 15
b'19881119' 15
b'891117' 15
b'784' 15
b'25251325' 15
b'490' 15
b'19901021' 15
b'19880621' 15
b'880810' 15
b'19881009' 15
b'841204' 15
b'1300' 15
b'19870827' 15
b'1988923' 15
b'856' 15
b'1989713' 15
b'198974' 15
b'2113' 15
b'19890615' 15
b'610815' 15
b'5483' 15
b'490715' 15
b'19880406' 15
b'19881021' 15
b'1988812' 15
b'3779210' 15
b'19891012' 15
b'311918' 15
b'199005152614' 15
b'8147948' 15
b'19890502' 14
b'123450' 14
b'122866' 14
b'841' 14
b'891016' 14
b'891119' 14
b'198161' 14
b'5421113' 14
b'5219' 14
b'891225' 14
b'1987814' 14
b'890919' 14
b'860120' 14
b'198668' 14
b'891111' 14
b'14789' 14
b'198725' 14
b'1986813' 14
b'1988112' 14
b'249' 14
b'2118' 14
b'463' 14
b'19880915' 14
b'861016' 14
b'584131421' 14
b'198821' 14
b'035' 14
b'492890710' 14
b'860110' 14
b'4170899' 14
b'769' 14
b'860321' 14
b'8585' 14
b'656' 14
b'552200' 14
b'19870919' 14
b'850910' 14
b'820919' 14
b'1990525' 14
b'1986321' 14
b'851024' 14
b'891224' 14
b'1616' 14
b'497' 14
b'860920' 14
b'2163' 14
b'851011' 14
b'191519' 14
b'890711' 14
b'312312' 14
b'8812' 14
b'320923' 14
b'841113' 14
b'19871226' 14
b'097' 14
b'112300' 14
b'0538' 14
b'19870103' 14
b'831012' 14
b'1987329' 14
b'19871001' 14
b'881106' 14
b'199022' 14
b'19890122' 14
b'880512' 14
b'092' 14
b'900118' 14
b'1957' 14
b'141242' 14
b'19860902' 14
b'2552' 14
b'963369' 14
b'971' 14
b'918273' 14
b'871030' 14
b'870606' 14
b'1270' 14
b'1985916' 14
b'198859' 14
b'040' 14
b'19891227' 14
b'890312' 14
b'890523' 14
b'19880719' 14
b'851120' 14
b'8010' 14
b'831027' 14
b'19890301' 14
b'1988228' 14
b'050' 14
b'821120' 14
b'520888' 14
b'1987827' 14
b'821102' 14
b'17173' 14
b'134679852' 14
b'881119' 14
b'1320' 14
b'19870326' 14
b'19891206' 14
b'999666' 14
b'19880226' 14
b'19871124' 14
b'518168' 14
b'976' 14
b'198883' 14
b'198628' 14
b'861130' 14
b'811130' 14
b'800214' 14
b'881205' 14
b'870815' 14
b'19870902' 14
b'19891006' 14
b'19880526' 14
b'19880129' 14
b'168888' 14
b'291' 14
b'871028' 14
b'862' 14
b'472' 14
b'831204' 14
b'1988921' 14
b'831213' 14
b'52013140' 14
b'975' 14
b'871125' 14
b'19880121' 14
b'112200' 14
b'8851' 14
b'851108' 14
b'880409' 14
b'320324' 14
b'198575' 14
b'198994' 14
b'5688' 14
b'19900105' 14
b'880715' 14
b'493' 14
b'036' 14
b'870928' 14
b'841013' 14
b'901027' 14
b'841025' 14
b'19890701' 14
b'590' 14
b'19890513' 14
b'19880321' 14
b'1986214' 14
b'134567' 14
b'7891230' 14
b'6000' 14
b'1987913' 14
b'0088' 14
b'123456000' 14
b'19880717' 14
b'831225' 14
b'1990216' 14
b'5213' 14
b'19861986' 14
b'0576' 14
b'1988917' 14
b'19891121' 14
b'19831120' 14
b'820212' 14
b'871116' 14
b'0251314' 14
b'469' 14
b'19880819' 14
b'31351349' 14
b'1986118' 14
b'98765432' 14
b'1989224' 14
b'19870727' 14
b'1981528' 14
b'871203' 14
b'19870906' 14
b'871109' 14
b'851026' 14
b'880218' 14
b'374' 14
b'2520' 14
b'295' 14
b'19901210' 14
b'891124' 14
b'821116' 14
b'19880108' 14
b'1989216' 14
b'20051225' 14
b'5476' 14
b'9002' 14
b'481' 14
b'19881110' 14
b'1988125' 14
b'841220' 14
b'890406' 14
b'197911' 14
b'19870814' 14
b'821012' 14
b'19880330' 14
b'198909' 14
b'890826' 14
b'853' 14
b'19890108' 14
b'198642' 14
b'19880618' 14
b'891106' 14
b'198573' 14
b'3707' 14
b'3412' 14
b'19870608' 14
b'1986112' 14
b'133133' 14
b'1987911' 14
b'1289' 14
b'820326' 14
b'987123' 14
b'880123' 14
b'198606' 14
b'001234' 14
b'001100' 14
b'2043' 14
b'900904' 14
b'890228' 14
b'871024' 14
b'831210' 14
b'689709' 14
b'535' 14
b'800316' 14
b'890909' 14
b'198425' 14
b'387' 14
b'013579' 14
b'5211258' 14
b'1988212' 14
b'110001' 14
b'1133' 14
b'673' 14
b'001122' 14
b'577' 14
b'890130' 14
b'15963' 14
b'1987821' 14
b'1985424' 14
b'272' 14
b'123455' 14
b'871003' 14
b'636489' 14
b'19881219' 14
b'2961' 14
b'0034' 14
b'123569' 14
b'871105' 14
b'19890401' 14
b'19891207' 14
b'881209' 14
b'880809' 14
b'131400' 14
b'898989' 14
b'19860923' 14
b'128128' 14
b'19901023' 14
b'6252957' 14
b'870828' 14
b'880329' 14
b'19890219' 14
b'19890217' 14
b'1314512' 14
b'371112' 14
b'19880705' 14
b'19900505' 14
b'794613' 14
b'01234' 14
b'19891219' 14
b'19891030' 14
b'1122334455' 14
b'19881216' 14
b'198976' 14
b'0012' 14
b'19860920' 14
b'053' 14
b'2008082407' 14
b'198979' 14
b'19890523' 14
b'19880905' 14
b'890307' 14
b'870130' 14
b'1989930' 14
b'19890105' 14
b'198491' 14
b'901113' 14
b'19890216' 14
b'1989922' 14
b'870727' 14
b'881121' 14
b'861103' 14
b'19891203' 14
b'951413' 14
b'890409' 14
b'830317' 14
b'891218' 14
b'19871031' 14
b'19890412' 14
b'890829' 14
b'198424' 14
b'754' 14
b'8210' 14
b'880208' 14
b'886001' 14
b'171819' 14
b'19870624' 14
b'6301356' 14
b'198823' 14
b'1990718' 14
b'880602' 14
b'19880425' 14
b'1988813' 14
b'1491625' 14
b'1989828' 14
b'7268537' 14
b'112113' 14
b'890522' 14
b'19880402' 14
b'8411' 14
b'197615' 14
b'871224' 14
b'20000' 14
b'197511' 14
b'246801' 14
